id	datetime	time	program_name	compiler	base_opt	optimization_flags	width	cpu_name	cpu_mhz	cpu_cache	apic	clflush	cmov	constant	cx8	de	dts	fpu	fxsr	lm	mca	mce	mmx	msr	mtrr	nx	pae	pat	pge	pse	pse36	rdtscp	sep	ss	sse	sse2	tsc	vme
728ffcc8f6a5edf477beb7445a01e6ba	2013-05-22 13:28:43	0.269237709045	ludcmp	gcc	-O2	None	154	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a01f093	2013-05-22 13:28:33	0.178242492676	ludcmp	gcc	-O2	None	134	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a01fc3f	2013-05-22 13:28:26	24.4546117592	ludcmp	gcc	-O2	None	692	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a020916	2013-05-22 13:26:43	7.94740736485	ludcmp	gcc	-O2	None	477	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a020eb6	2013-05-22 13:26:10	5.51464180946	ludcmp	gcc	-O2	None	423	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a0219e7	2013-05-22 13:25:46	24.2293022633	ludcmp	gcc	-O2	None	690	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a022412	2013-05-22 13:24:08	3.37243270874	ludcmp	gcc	-O2	None	350	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a0224b3	2013-05-22 13:23:53	1.57052173615	ludcmp	gcc	-O2	None	278	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a0231d9	2013-05-22 13:23:46	8.52335822582	ludcmp	gcc	-O2	None	488	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a023690	2013-05-22 13:23:10	0.0914628982544	ludcmp	gcc	-O2	None	107	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
