id	datetime	time	program_name	compiler	base_opt	optimization_flags	width	height	cpu_name	cpu_mhz	cpu_cache	apic	clflush	cmov	constant	cx8	de	dts	fpu	fxsr	ht	lm	mca	mce	mmx	msr	mtrr	nx	pae	pat	pge	pse	pse36	rdtscp	sep	ss	sse	sse2	syscall	tsc	vme
2683fcdac236c4cb7dca587e5f92d622	2013-05-20 00:09:31	90.9482104108	ludcmp	gcc	-O2	None	59	59	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f92db18	2013-05-20 00:03:11	90.9291875553	ludcmp	gcc	-O2	None	545	545	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f92dba3	2013-05-19 23:57:04	91.1735677481	ludcmp	gcc	-O2	None	283	283	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f92ddb3	2013-05-19 23:50:57	90.8144526362	ludcmp	gcc	-O2	None	178	178	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f92e4ef	2013-05-19 23:44:50	91.0380352616	ludcmp	gcc	-O2	None	15	15	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f92e74b	2013-05-19 23:38:43	90.7759323788	ludcmp	gcc	-O2	None	678	678	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f92f604	2013-05-19 23:32:37	91.0651824236	ludcmp	gcc	-O2	None	231	231	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f92f678	2013-05-19 23:26:31	90.8947993159	ludcmp	gcc	-O2	None	1004	1004	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f930061	2013-05-19 23:20:24	91.0311616468	ludcmp	gcc	-O2	None	516	516	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f9302ab	2013-05-19 23:14:17	90.9057085657	ludcmp	gcc	-O2	None	702	702	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f930749	2013-05-19 23:08:10	90.8846639562	ludcmp	gcc	-O2	None	703	703	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f930bcc	2013-05-19 23:02:04	90.7902159166	ludcmp	gcc	-O2	None	663	663	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f930fcf	2013-05-19 22:55:57	90.9661931896	ludcmp	gcc	-O2	None	1005	1005	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f931c2c	2013-05-19 22:49:51	90.8434403586	ludcmp	gcc	-O2	None	96	96	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f932be9	2013-05-19 22:43:44	90.9548543334	ludcmp	gcc	-O2	None	819	819	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f933474	2013-05-19 22:37:37	90.8741439867	ludcmp	gcc	-O2	None	80	80	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f9337d4	2013-05-19 22:31:30	91.1277416563	ludcmp	gcc	-O2	None	565	565	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f933cce	2013-05-19 22:25:23	90.9312302017	ludcmp	gcc	-O2	None	219	219	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f933eae	2013-05-19 22:19:16	91.136672857	ludcmp	gcc	-O2	None	288	288	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f93478e	2013-05-19 22:12:56	91.0328539109	ludcmp	gcc	-O2	None	582	582	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
